stand,quad,tree_tag,species_code,tree_code_1983,DBH_1983_cm,stem_height_1983_m,age_1983
BP,9D,1124,PIBA,L,3.8,NA,NA
BP,9D,1123,PIBA,L,10.4,NA,NA
BP,9D,1126,PIBA,L,12.7,NA,NA
BP,9D,1120,PIBA,L,12.4,NA,NA
BP,9D,1121,PIBA,L,10.4,NA,NA
BP,9D,1122,PIBA,L,13.5,NA,NA
BP,9C,1113,PIBA,L,7.1,NA,NA
BP,9C,1112,PIBA,L,10.2,NA,NA
BP,9C,1114,PIBA,L,12.2,NA,NA
BP,9C,1111,PIBA,L,3,NA,NA
BP,9C,1116,PIBA,L,7.6,NA,NA
BP,9C,1118,PIBA,L,8.6,NA,NA
BP,9C,1117,PIBA,L,7.1,NA,NA
BP,9C,1119,PIBA,L,7.9,NA,NA
BP,9C,1108,PIBA,L,3.6,NA,NA
BP,9C,1109,PIBA,L,3.6,NA,NA
BP,9C,1107,PIBA,L,5.6,NA,NA
BP,9B,1106,PIBA,L,9.7,NA,NA
BP,9B,1105,PIBA,L,15,NA,NA
BP,9B,1101,PIBA,L,7.1,NA,NA
BP,9B,1104,PIBA,L,3.6,NA,NA
BP,9B,1103,PIBA,L,3.8,NA,NA
BP,9B,1100,PIBA,L,12.4,NA,NA
BP,9B,1102,PIBA,L,3.3,NA,NA
BP,9A,1088,PIBA,L,9.1,NA,NA
BP,9A,1087,PIBA,L,6.1,NA,NA
BP,9A,1086,PIBA,L,5.3,NA,NA
BP,9A,1089,PIBA,D,6.1,NA,NA
BP,9A,1090,PIBA,L,9.4,NA,NA
BP,9A,1091,PIBA,L,12.2,NA,NA
BP,9A,1096,PIBA,L,14.7,NA,NA
BP,9A,1097,PIBA,L,5.6,NA,NA
BP,9A,1094,PIBA,L,8.1,NA,NA
BP,9A,1093,PIBA,L,9.7,NA,NA
BP,9A,1082,PIBA,L,14.7,NA,NA
BP,9A,1084,PIBA,L,11.4,NA,NA
BP,9A,1083,PIBA,L,10.2,NA,NA
BP,9A,1085,PIBA,L,9.1,NA,NA
BP,9A,1081,PIBA,L,7.9,NA,NA
WY,0A,1302,PIBA,L,11.2,NA,NA
WY,0A,1303,PIBA,L,9.4,NA,NA
WY,0A,1304,PIBA,L,12.4,10.3,32
WY,0B,1305,PIBA,L,8.6,NA,NA
WY,0C,1306,PIBA,L,6.9,NA,NA
WY,0C,1307,PIBA,L,9.4,NA,NA
WY,0C,1308,PIBA,L,12.7,NA,NA
WY,0C,1312,PIBA,L,3.3,NA,NA
WY,0C,1309,PIBA,L,4.1,NA,NA
WY,0C,1310,PIBA,L,12.7,NA,NA
WY,0C,1311,PIBA,L,10.4,NA,NA
WY,0D,1313,PIBA,L,8.6,NA,NA
WY,0D,1314,PIBA,L,7.4,NA,NA
WY,0D,1315,PIBA,L,9.4,NA,NA
WY,0D,1316,PIBA,L,8.9,NA,NA
WY,0D,1317,PIBA,L,9.4,NA,NA
WY,0D,1318,PIBA,L,6.9,7.2,26
WY,0D,1319,PIBA,L,7.6,NA,NA
WY,0D,1320,PIBA,L,8.4,NA,NA
WY,0E,1321,PIBA,L,6.3,NA,NA
WY,0E,1322,PIBA,L,7.6,NA,NA
WY,0E,1323,PIBA,L,7.1,NA,NA
WY,0E,1324,PIBA,L,8.4,NA,NA
WY,0E,1328,PIBA,L,5.1,NA,NA
WY,0E,1327,PIBA,L,5.6,NA,NA
WY,0E,1326,PIBA,L,9.4,NA,NA
WY,0E,1325,PIBA,L,4.1,NA,NA
WY,0F,1336,PIBA,L,4.3,NA,NA
WY,0F,1335,PIBA,L,5.6,NA,NA
WY,0F,1329,PIBA,L,9.9,NA,NA
WY,0F,1330,PIBA,L,8.6,NA,NA
WY,0F,1331,PIBA,L,3.8,4.6,26
WY,0F,1332,PIBA,L,3.8,NA,NA
WY,0F,1333,PIBA,L,5.1,NA,NA
WY,0F,1334,PIBA,L,6.9,NA,NA
WY,0G,1337,PIBA,L,10.7,NA,NA
WY,0G,1338,PIBA,L,10.2,NA,NA
WY,0G,1339,PIBA,L,6.3,NA,NA
WY,0H,1340,PIBA,L,6.3,NA,NA
WY,0H,1342,PIBA,L,6.6,NA,NA
WY,0H,1341,PIBA,L,7.6,7.7,31
WY,0H,1343,PIBA,L,9.9,NA,NA
WY,0H,1345,PIBA,L,4.1,NA,NA
WY,0H,1344,PIBA,L,8.1,NA,NA
WY,0I,1348,PIBA,L,6.6,NA,NA
WY,0I,1347,PIBA,L,5.1,NA,NA
WY,0I,1346,PIBA,L,5.8,NA,NA
WY,0I,1349,PIBA,L,10.2,NA,NA
WY,0I,1350,PIBA,L,8.6,NA,NA
WY,0I,1351,PIBA,L,10.4,NA,NA
WY,0I,1401,PIBA,L,6.6,NA,NA
WY,0J,1355,PIBA,L,4.3,NA,NA
WY,0J,1354,PIBA,L,3.6,NA,NA
WY,0J,1353,PIBA,L,4.3,NA,NA
WY,0J,1352,PIBA,L,4.3,NA,NA
WY,0J,1357,PIBA,L,9.4,NA,NA
WY,0J,1356,PIBA,L,7.9,NA,NA
WY,1J,1360,PIBA,L,8.9,NA,NA
WY,1J,1359,PIBA,L,9.9,NA,NA
WY,1J,1358,PIBA,L,6.9,NA,NA
WY,1J,1361,PIBA,L,8.4,NA,NA
WY,1J,1362,PIBA,L,9.1,NA,NA
WY,1J,1363,PIBA,L,8.6,NA,NA
WY,1J,1365,PIBA,L,5.8,NA,NA
WY,1J,1366,PIBA,L,4.1,NA,NA
WY,1J,1364,PIBA,L,2.5,NA,NA
WY,1I,1367,PIBA,L,8.1,NA,NA
WY,1I,1368,PIBA,L,3.6,NA,NA
WY,1I,1369,PIBA,L,6.6,NA,NA
WY,1H,1373,PIBA,L,5.1,NA,NA
WY,1H,1374,PIBA,L,6.3,NA,NA
WY,1H,1373,PIBA,L,6.3,NA,NA
WY,1H,1376,PIBA,L,4.6,NA,NA
WY,1H,1377,PIBA,L,9.4,NA,NA
WY,1H,1378,PIBA,L,6.3,NA,NA
WY,1H,1370,PIBA,L,9.4,NA,NA
WY,1H,1372,PIBA,L,6.6,NA,NA
WY,1H,1371,PIBA,L,8.9,NA,NA
WY,1G,1379,PIBA,L,5.6,NA,NA
WY,1G,1380,PIBA,L,3.6,NA,NA
WY,1G,1381,PIBA,L,4.1,NA,NA
WY,1G,1383,PIBA,L,6.3,NA,NA
WY,1G,1401,PIBA,L,4.3,NA,NA
WY,1G,1382,PIBA,L,6.1,6.8,31
WY,1G,1381,PIBA,L,7.9,NA,NA
WY,1G,1380,PIBA,L,5.1,NA,NA
WY,1G,1384,PIBA,L,5.3,NA,NA
WY,1G,1383,PIBA,L,4.3,NA,NA
WY,1G,1382,PIBA,L,5.6,NA,NA
WY,1G,1402,PIBA,L,7.9,NA,NA
WY,1G,1397,PIBA,L,8.4,NA,NA
WY,1G,1396,PIBA,L,7.9,NA,NA
WY,1G,1394,PIBA,L,8.6,NA,NA
WY,1G,1398,PIBA,L,6.1,NA,NA
WY,1G,1390,PIBA,L,3.3,NA,NA
WY,1E,1393,PIBA,L,8.6,NA,NA
WY,1E,1392,PIBA,L,4.6,NA,NA
WY,1E,1391,PIBA,L,6.9,NA,NA
WY,1E,1399,PIBA,L,9.4,NA,NA
WY,1E,1403,PIBA,L,10.7,NA,NA
WY,1E,1404,PIBA,L,11.4,NA,NA
WY,1D,2039,PIBA,L,10.7,NA,NA
WY,1D,2038,PIBA,L,5.8,NA,NA
WY,1D,2037,PIBA,L,3,NA,NA
WY,1D,2036,PIBA,L,7.6,NA,NA
WY,1D,2034,PIBA,L,4.3,8,34
WY,1D,2035,PIBA,L,5.8,NA,NA
WY,1D,2033,PIBA,L,2.3,NA,NA
WY,1D,2032,PIBA,L,6.1,NA,NA
WY,1D,2107,PIBA,L,5.3,NA,NA
WY,1D,2031,PIBA,L,4.6,NA,NA
WY,1C,2027,PIBA,L,7.1,NA,NA
WY,1C,2028,PIBA,L,8.1,NA,NA
WY,1C,2029,PIBA,L,5.3,NA,NA
WY,1C,2030,PIBA,L,5.3,NA,NA
WY,1C,2026,PIBA,L,5.8,NA,NA
WY,1B,2025,PIBA,L,6.6,NA,NA
WY,1B,2024,PIBA,L,3.8,NA,NA
WY,1B,2023,PIBA,L,13.2,NA,NA
WY,1A,2021,PIBA,L,8.6,NA,NA
WY,1A,2022,PIBA,L,13.2,NA,NA
WY,1A,2017,PIBA,L,11.4,NA,NA
WY,1A,2019,PIBA,L,9.9,NA,NA
WY,1A,2018,PIBA,L,11.2,NA,NA
WY,2A,2125,PIBA,L,16,NA,NA
WY,2B,2124,PIBA,L,10.2,NA,NA
WY,2B,2121,PIBA,L,5.6,NA,NA
WY,2B,2122,PIBA,L,6.3,NA,NA
WY,2B,2123,PIBA,L,11.4,NA,NA
WY,2B,2120,PIBA,L,9.9,NA,NA
WY,2B,2119,PIBA,L,9.9,NA,NA
WY,2B,2118,PIBA,L,5.1,NA,NA
WY,2C,2117,PIBA,L,5.6,8.5,34
WY,2C,2114,PIBA,L,5.6,NA,NA
WY,2C,2115,PIBA,L,10.9,NA,NA
WY,2C,2111,PIBA,L,7.9,NA,NA
WY,2C,2116,PIBA,L,9.9,NA,NA
WY,2C,2137,PIBA,L,2.8,NA,NA
WY,2C,2113,PIBA,L,8.1,NA,NA
WY,2C,2112,PIBA,L,10.9,NA,NA
WY,2C,2110,PIBA,L,7.6,NA,NA
WY,2C,2109,PIBA,L,7.6,NA,NA
WY,2D,2106,PIBA,L,8.9,NA,NA
WY,2D,2108,PIBA,L,8.4,NA,NA
WY,2D,2102,PIBA,L,5.1,NA,NA
WY,2D,2103,PIBA,L,7.4,NA,NA
WY,2D,2105,PIBA,L,7.1,NA,NA
WY,2D,2104,PIBA,L,7.6,NA,NA
WY,2D,2101,PIBA,L,7.4,NA,NA
WY,2D,2100,PIBA,L,5.8,NA,NA
WY,2E,2095,PIBA,L,8.9,NA,NA
WY,2E,2096,PIBA,L,4.3,NA,NA
WY,2E,2097,PIBA,L,6.3,NA,NA
WY,2E,2098,PIBA,L,3.8,NA,NA
WY,2E,2099,PIBA,L,3.3,NA,NA
WY,2E,2090,PIBA,L,6.1,NA,NA
WY,2E,2091,PIBA,L,5.8,NA,NA
WY,2E,2092,PIBA,L,10.4,NA,NA
WY,2E,2093,PIBA,L,9.9,NA,NA
WY,2E,2094,PIBA,L,7.9,NA,NA
WY,2F,2089,PIBA,L,8.9,NA,NA
WY,2F,2168,PIBA,L,3.3,NA,NA
WY,2F,2169,PIBA,L,8.1,NA,NA
WY,2F,2088,PIBA,L,2.3,NA,NA
WY,2F,2085,PIBA,L,3.3,NA,NA
WY,2F,2179,PIBA,L,3,NA,NA
WY,2F,2084,PIBA,L,7.6,NA,NA
WY,2F,2085,PIBA,L,3.3,5.9,28
WY,2F,2088,PIBA,L,2.3,NA,NA
WY,2F,2086,PIBA,L,6.1,NA,NA
WY,2F,2087,PIBA,L,4.6,NA,NA
WY,2G,2081,PIBA,L,5.1,NA,NA
WY,2G,2080,PIBA,L,3.6,NA,NA
WY,2G,2079,PIBA,L,3,NA,NA
WY,2G,2078,PIBA,L,7.6,NA,NA
WY,2G,2076,PIBA,L,5.3,NA,NA
WY,2G,2077,PIBA,L,7.6,NA,NA
WY,2G,2073,PIBA,L,4.8,6.8,34
WY,2G,2074,PIBA,L,11.4,8.4,33
WY,2G,2075,PIBA,L,4.6,NA,NA
WY,2G,2082,PIBA,L,3.8,NA,NA
WY,2H,2072,PIBA,L,5.1,NA,NA
WY,2H,2071,PIBA,L,6.1,NA,NA
WY,2H,2070,PIBA,L,5.3,NA,NA
WY,2H,2069,PIBA,L,4.6,NA,NA
WY,2H,2068,PIBA,L,3,NA,NA
WY,2H,2067,PIBA,L,3,NA,NA
WY,2H,2066,PIBA,L,3.8,NA,NA
WY,2H,2064,PIBA,L,9.1,NA,NA
WY,2H,2065,PIBA,L,8.1,9.5,33
WY,2H,2063,PIBA,L,7.9,NA,NA
WY,2I,2060,PIBA,L,11.2,NA,NA
WY,2I,2061,PIBA,L,7.6,NA,NA
WY,2I,2062,PIBA,L,3,NA,NA
WY,2I,2059,PIBA,L,5.3,7.1,38
WY,2I,2058,PIBA,L,2.8,NA,NA
WY,2I,2057,PIBA,L,6.3,NA,NA
WY,2I,2056,PIBA,L,6.9,NA,NA
WY,2I,2055,PIBA,L,7.1,NA,NA
WY,2J,2053,PIBA,L,9.4,NA,NA
WY,2J,2054,PIBA,L,8.6,NA,NA
WY,2J,2052,PIBA,L,3.3,NA,NA
WY,2J,2051,PIBA,L,4.8,NA,NA
WY,2J,2050,PIBA,L,4.1,NA,NA
WY,2J,2049,PIBA,L,6.9,NA,NA
WY,2J,2046,PIBA,L,8.1,7.8,31
WY,2J,2040,PIBA,L,4.6,NA,NA
WY,2J,2048,PIBA,L,10.4,NA,NA
WY,2J,2047,PIBA,L,5.6,NA,NA
WY,3A,2126,PIBA,L,12.4,NA,NA
WY,3C,2127,PIBA,L,12.2,9.6,31
WY,3C,2128,PIBA,L,10.9,NA,NA
WY,3C,2129,PIBA,L,9.9,NA,NA
WY,3C,2130,PIBA,L,7.1,NA,NA
WY,3D,2131,PIBA,L,8.1,NA,NA
WY,3D,2133,PIBA,L,3.8,NA,NA
WY,3D,2132,PIBA,L,7.1,NA,NA
WY,3D,2134,PIBA,L,3.8,NA,NA
WY,3D,2135,PIBA,L,8.1,NA,NA
WY,3D,2136,PIBA,L,5.8,NA,NA
WY,3D,2138,PIBA,L,9.4,NA,NA
WY,3E,2139,PIBA,L,7.4,7.9,33
WY,3E,2144,PIBA,L,5.6,NA,NA
WY,3E,2143,PIBA,L,6.9,NA,NA
WY,3E,2142,PIBA,L,4.3,NA,NA
WY,3E,2141,PIBA,L,8.1,NA,NA
WY,3E,2140,PIBA,L,9.7,NA,NA
WY,3F,2150,PIBA,L,4.3,NA,NA
WY,3F,2145,PIBA,L,7.1,NA,NA
WY,3F,2146,PIBA,L,6.1,NA,NA
WY,3F,2147,PIBA,L,4.8,NA,NA
WY,3F,2150,PIBA,L,3.8,NA,NA
WY,3F,2148,PIBA,L,5.8,NA,NA
WY,3F,2149,PIBA,L,4.1,NA,NA
WY,3G,2151,PIBA,L,7.6,8.1,32
WY,3G,2152,PIBA,L,4.6,NA,NA
WY,3G,2153,PIBA,L,3.3,NA,NA
WY,3G,2156,PIBA,L,3.6,NA,NA
WY,3G,2155,PIBA,L,3.8,NA,NA
WY,3G,2154,PIBA,L,6.3,NA,NA
WY,3G,2158,PIBA,L,5.6,7.3,35
WY,3G,2160,PIBA,L,2.8,NA,NA
WY,3G,2164,PIBA,L,3.8,NA,NA
WY,3G,2159,PIBA,L,6.3,NA,NA
WY,3G,2157,PIBA,L,6.6,NA,NA
WY,3G,2161,PIBA,L,7.1,NA,NA
WY,3G,2162,PIBA,L,10.2,NA,NA
WY,3G,2163,PIBA,L,7.1,NA,NA
WY,3H,2165,PIBA,L,4.8,NA,NA
WY,3H,2166,PIBA,L,5.6,NA,NA
WY,3H,2167,PIBA,L,5.1,NA,NA
WY,3H,2170,PIBA,L,4.1,NA,NA
WY,3H,2171,PIBA,L,6.1,NA,NA
WY,3H,2178,PIBA,L,2.8,NA,NA
WY,3I,2177,PIBA,L,3.3,NA,NA
WY,3I,2176,PIBA,L,6.3,NA,NA
WY,3I,2175,PIBA,L,6.3,NA,NA
WY,3I,2172,PIBA,L,3,NA,NA
WY,3I,2173,PIBA,L,7.6,NA,NA
WY,3I,2174,PIBA,L,11.4,NA,NA
WY,4J,2241,PIBA,L,10.4,NA,NA
WY,4J,2237,PIBA,L,10.7,NA,NA
WY,4J,2238,PIBA,L,4.3,NA,NA
WY,4J,2240,PIBA,L,8.9,NA,NA
WY,4J,2239,PIBA,L,7.4,NA,NA
WY,4J,2236,PIBA,L,13.7,NA,NA
WY,4I,2234,PIBA,L,8.9,6.2,31
WY,4I,2235,PIBA,L,7.6,NA,NA
WY,4I,2232,PIBA,L,6.6,NA,NA
WY,4I,2233,PIBA,L,5.6,NA,NA
WY,4I,2230,PIBA,L,4.1,5.7,27
WY,4I,2231,PIBA,L,8.1,NA,NA
WY,4H,2228,PIBA,L,9.1,NA,NA
WY,4H,2229,PIBA,L,8.9,NA,NA
WY,4H,2226,PIBA,L,10.2,NA,NA
WY,4H,2227,PIBA,L,9.4,NA,NA
WY,4H,2224,PIBA,L,4.8,NA,NA
WY,4H,2225,PIBA,L,8.4,NA,NA
WY,4G,2220,PIBA,L,11.4,NA,NA
WY,4G,2219,PIBA,L,4.6,NA,NA
WY,4G,2218,PIBA,L,8.4,NA,NA
WY,4G,2217,PIBA,L,6.3,NA,NA
WY,4G,2222,PIBA,L,14.7,NA,NA
WY,4G,2223,PIBA,L,12.4,NA,NA
WY,4F,2215,PIBA,L,12.2,NA,NA
WY,4F,2216,PIBA,L,7.6,NA,NA
WY,4F,2211,PIBA,L,7.9,NA,NA
WY,4F,2212,PIBA,L,10.7,NA,NA
WY,4F,2213,PIBA,L,7.6,NA,NA
WY,4F,2214,PIBA,L,9.1,NA,NA
WY,4E,2210,PIBA,L,11.9,NA,NA
WY,4E,2209,PIBA,L,7.4,NA,NA
WY,4E,2208,PIBA,L,2.8,NA,NA
WY,4E,2207,PIBA,L,6.1,NA,NA
WY,4E,2205,PIBA,L,7.6,NA,NA
WY,4E,2206,PIBA,L,7.4,NA,NA
WY,4D,2202,PIBA,L,5.1,NA,NA
WY,4D,2203,PIBA,L,8.1,NA,NA
WY,4D,2204,PIBA,L,9.7,NA,NA
WY,4D,2201,PIBA,L,11.2,NA,NA
WY,4D,2200,PIBA,L,8.6,NA,NA
WY,4D,2199,PIBA,L,9.1,NA,NA
WY,4C,2196,PIBA,L,9.4,NA,NA
WY,4C,2197,PIBA,L,11.7,NA,NA
WY,4C,2198,PIBA,L,8.6,NA,NA
WY,4C,2195,PIBA,L,14.7,NA,NA
WY,4C,2194,PIBA,L,7.6,NA,NA
WY,4B,2193,PIBA,L,14,NA,NA
WY,4B,2192,PIBA,L,9.7,NA,NA
WY,4A,2191,PIBA,L,8.4,NA,NA
WY,4A,2190,PIBA,L,13.5,NA,NA
WY,5A,2265,PIBA,L,11.2,NA,NA
WY,5A,2263,PIBA,L,10.7,NA,NA
WY,5A,2264,PIBA,L,9.9,NA,NA
WY,5D,2262,PIBA,L,11.7,NA,NA
WY,5D,2261,PIBA,L,9.9,7.4,32
WY,5E,2260,PIBA,L,14.2,9.5,31
WY,5F,2259,PIBA,L,7.4,NA,NA
WY,5F,2258,PIBA,L,7.1,NA,NA
WY,5G,2257,PIBA,L,8.9,NA,NA
WY,5G,2256,PIBA,L,12.4,NA,NA
WY,5H,2254,PIBA,L,10.2,NA,NA
WY,5H,2253,PIBA,L,10.7,NA,NA
WY,5H,2252,PIBA,L,15.2,NA,NA
WY,5H,2255,PIBA,L,2,NA,NA
WY,5I,2251,PIBA,L,10.2,NA,NA
WY,5J,2250,PIBA,L,5.1,NA,NA
WY,5J,2249,PIBA,L,8.9,NA,NA
WY,5J,2248,PIBA,L,4.3,NA,NA
WY,5J,2247,PIBA,L,7.1,NA,NA
WY,5J,2246,PIBA,L,4.6,NA,NA
WY,5J,2245,PIBA,L,3.8,NA,NA
WY,5J,2244,PIBA,L,5.3,NA,NA
WY,5J,2242,PIBA,L,8.1,NA,NA
WY,6A,2266,PIBA,L,11.9,NA,NA
WY,6A,2267,PIBA,L,7.1,NA,NA
WY,6A,2268,PIBA,L,8.1,9.1,29
WY,6A,2269,PIBA,L,10.2,NA,NA
WY,6A,2270,PIBA,L,9.1,NA,NA
WY,6A,2271,PIBA,L,4.8,NA,NA
WY,6A,2272,PIBA,L,8.6,NA,NA
WY,6A,2273,PIBA,L,4.6,NA,NA
WY,6A,2274,PIBA,L,5.3,NA,NA
WY,6A,2275,PIBA,L,7.9,NA,NA
WY,6A,2276,PIBA,L,8.9,NA,NA
WY,6B,2277,PIBA,L,9.1,NA,NA
WY,6B,2278,PIBA,L,5.3,NA,NA
WY,6B,2181,PIBA,L,6.9,NA,NA
WY,6B,2182,PIBA,L,10.7,NA,NA
WY,6B,2183,PIBA,L,5.8,NA,NA
WY,6B,2184,PIBA,L,9.1,NA,NA
WY,6B,2185,PIBA,L,8.9,NA,NA
WY,6D,2186,PIBA,L,14.2,NA,NA
WY,6D,2187,PIBA,L,8.9,NA,NA
WY,6E,2188,PIBA,L,6.6,NA,NA
WY,6E,2189,PIBA,L,10.7,NA,NA
WY,6E,2281,PIBA,L,8.6,NA,NA
WY,6E,2282,PIBA,L,8.9,NA,NA
WY,6E,2279,PIBA,L,5.8,NA,NA
WY,6F,2283,PIBA,L,11.2,NA,NA
WY,6F,2284,PIBA,L,10.4,NA,NA
WY,6F,2285,PIBA,L,13,NA,NA
WY,6G,2286,PIBA,L,9.1,NA,NA
WY,6G,2288,PIBA,L,10.9,NA,NA
WY,6G,2287,PIBA,L,14,NA,NA
WY,6H,2289,PIBA,L,10.7,NA,NA
WY,6I,2290,PIBA,L,11.7,NA,NA
WY,6J,2291,PIBA,L,13.2,NA,NA
WY,6J,2292,PIBA,L,6.3,NA,NA
WY,6J,2294,PIBA,L,8.9,NA,NA
WY,6J,2298,PIBA,L,10.9,NA,NA
WY,6J,2293,PIBA,L,7.9,NA,NA
WY,6J,2295,PIBA,L,6.1,7.1,31
WY,6J,2297,PIBA,L,5.3,NA,NA
WY,6J,2296,PIBA,L,7.6,8.9,34
WY,7A,2783,PIBA,L,8.4,NA,NA
WY,7A,2784,PIBA,L,9.4,NA,NA
WY,7A,2785,PIBA,L,4.8,NA,NA
WY,7A,2786,PIBA,L,5.1,NA,NA
WY,7B,2788,PIBA,L,8.6,NA,NA
WY,7B,2789,PIBA,L,8.6,NA,NA
WY,7B,2790,PIBA,L,7.6,NA,NA
WY,7B,2791,PIBA,L,10.9,NA,NA
WY,7C,2792,PIBA,L,9.7,NA,NA
WY,7C,2793,PIBA,L,12.4,NA,NA
WY,7C,2794,PIBA,L,8.6,NA,NA
WY,7D,2795,PIBA,L,5.1,NA,NA
WY,7D,2796,PIBA,L,3.8,NA,NA
WY,7D,2797,PIBA,L,10.2,NA,NA
WY,7E,2798,PIBA,L,5.6,NA,NA
WY,7E,2799,PIBA,L,10.2,NA,NA
WY,7E,2801,PIBA,L,6.6,NA,NA
WY,7E,2802,PIBA,L,10.2,NA,NA
WY,7F,2803,PIBA,L,13.5,NA,NA
WY,7F,2800,PIBA,L,9.7,NA,NA
WY,7F,2804,PIBA,L,6.9,NA,NA
WY,7G,2805,PIBA,L,10.4,NA,NA
WY,7G,2806,PIBA,L,4.3,NA,NA
WY,7G,2807,PIBA,L,11.9,NA,NA
WY,7G,2808,PIBA,L,11.2,NA,NA
WY,7H,2809,PIBA,L,13.7,NA,NA
WY,7H,2810,PIBA,L,11.2,NA,NA
WY,7H,2811,PIBA,L,3.6,NA,NA
WY,7H,2812,PIBA,L,8.6,NA,NA
WY,7I,2813,PIBA,L,6.1,NA,NA
WY,7I,2814,PIBA,L,3.8,NA,NA
WY,7I,2815,PIBA,L,9.7,NA,NA
WY,7I,2816,PIBA,L,6.9,NA,NA
WY,7I,2817,PIBA,L,3.8,NA,NA
WY,7I,2818,PIBA,L,4.1,NA,NA
WY,7I,2819,PIBA,L,10.2,NA,NA
WY,7J,2821,PIBA,L,9.1,NA,NA
WY,7J,2822,PIBA,L,5.3,NA,NA
WY,7J,2820,PIBA,L,4.3,NA,NA
WY,7J,2823,PIBA,L,10.2,NA,NA
WY,7J,2824,PIBA,L,8.9,NA,NA
WY,8J,2826,PIBA,L,5.3,NA,NA
WY,8J,2827,PIBA,L,3.6,NA,NA
WY,8J,2825,PIBA,L,2.8,NA,NA
WY,8J,2828,PIBA,L,7.9,NA,NA
WY,8J,2832,PIBA,L,6.1,NA,NA
WY,8J,2829,PIBA,L,6.9,NA,NA
WY,8J,2830,PIBA,L,4.8,NA,NA
WY,8J,2831,PIBA,L,5.1,NA,NA
WY,8I,2833,PIBA,L,6.3,NA,NA
WY,8I,2836,PIBA,L,8.1,NA,NA
WY,8I,2834,PIBA,L,7.9,NA,NA
WY,8I,2835,PIBA,L,5.3,NA,NA
WY,8I,2837,PIBA,L,4.1,NA,NA
WY,8I,2838,PIBA,L,3.3,NA,NA
WY,8I,2839,PIBA,L,9.7,NA,NA
WY,8I,2840,PIBA,L,6.6,NA,NA
WY,8I,2841,PIBA,L,8.9,NA,NA
WY,8I,2842,PIBA,L,6.3,NA,NA
WY,8H,2843,PIBA,L,9.7,NA,NA
WY,8H,2844,PIBA,L,9.7,NA,NA
WY,8H,2845,PIBA,L,9.7,NA,NA
WY,8H,2846,PIBA,L,13.2,NA,NA
WY,8G,2847,PIBA,L,8.6,NA,NA
WY,8F,2848,PIBA,L,10.9,NA,NA
WY,8E,2849,PIBA,L,12.7,NA,NA
WY,8E,2865,PIBA,L,9.1,NA,NA
WY,8E,2866,PIBA,L,5.8,NA,NA
WY,8E,2867,PIBA,L,5.6,NA,NA
WY,8E,2868,PIBA,L,13,NA,NA
WY,8D,2873,PIBA,L,3,NA,NA
WY,8D,2871,PIBA,L,7.1,NA,NA
WY,8D,2872,PIBA,L,12.4,NA,NA
WY,8D,2870,PIBA,L,3.3,NA,NA
WY,8D,2869,PIBA,L,4.3,NA,NA
WY,8D,2875,PIBA,L,10.9,NA,NA
WY,8D,2874,PIBA,L,10.4,NA,NA
WY,8C,2876,PIBA,L,11.9,NA,NA
WY,8C,2877,PIBA,L,4.3,NA,NA
WY,8C,2878,PIBA,L,7.9,NA,NA
WY,8C,2879,PIBA,L,12.7,NA,NA
WY,8B,2880,PIBA,L,9.9,NA,NA
WY,8B,2882,PIBA,L,3,NA,NA
WY,8B,2881,PIBA,L,7.1,NA,NA
WY,8B,2883,PIBA,L,8.9,NA,NA
WY,8A,2885,PIBA,L,6.9,NA,NA
WY,8A,2884,PIBA,L,6.9,NA,NA
WY,8A,2886,PIBA,L,5.6,NA,NA
WY,8A,2887,PIBA,L,4.1,NA,NA
WY,8A,2888,PIBA,L,4.3,NA,NA
WY,8A,2889,PIBA,L,6.9,NA,NA
WY,9A,2890,PIBA,L,7.4,NA,NA
WY,9A,2891,PIBA,L,4.6,NA,NA
WY,9A,2892,PIBA,L,6.3,NA,NA
WY,9A,2893,PIBA,L,3.3,NA,NA
WY,9A,2894,PIBA,L,9.1,NA,NA
WY,9A,2897,PIBA,L,5.3,NA,NA
WY,9A,2898,PIBA,L,5.1,NA,NA
WY,9A,2899,PIBA,L,3.8,NA,NA
WY,9A,2900,PIBA,L,4.1,NA,NA
WY,9A,2896,PIBA,L,4.6,NA,NA
WY,9A,2895,PIBA,L,5.6,NA,NA
WY,9A,2901,PIBA,L,6.1,NA,NA
WY,9B,2902,PIBA,L,4.6,NA,NA
WY,9B,2903,PIBA,L,6.3,NA,NA
WY,9B,2904,PIBA,L,6.6,NA,NA
WY,9B,2907,PIBA,L,3,NA,NA
WY,9B,2906,PIBA,L,4.3,NA,NA
WY,9B,2905,PIBA,L,10.9,NA,NA
WY,9B,2908,PIBA,L,12.7,NA,NA
WY,9B,2909,PIBA,L,5.1,NA,NA
WY,9C,2910,PIBA,L,7.9,NA,NA
WY,9C,2911,PIBA,L,8.9,NA,NA
WY,9C,2912,PIBA,L,4.8,NA,NA
WY,9C,2931,PIBA,L,7.9,NA,NA
WY,9C,2914,PIBA,L,8.1,NA,NA
WY,9D,2915,PIBA,L,7.6,NA,NA
WY,9D,2916,PIBA,L,10.2,NA,NA
WY,9D,2917,PIBA,L,12.2,NA,NA
WY,9E,2918,PIBA,L,9.9,NA,NA
WY,9E,2919,PIBA,L,14.5,NA,NA
WY,9F,2920,PIBA,L,11.4,NA,NA
WY,9F,2921,PIBA,L,14,NA,NA
WY,9F,2922,PIBA,L,10.9,NA,NA
