quad,stand,year,month,day,stand_size,AULPAL,BRASAL,CERPUR,DICPOL,DICSCO,DITFLE,DREUNC,EURPUL,HYLSPL,ORTFLA,PLESCH,POHNUT,POLJUN,POLPIL,PTICIL,PTIPUL,PTICC,SPLSPP,TETANG,TOMNIT,CETCUC,CETERI,CETNIV,CLAMIT,CLARAN,CLASTE,CLAAMA,CLACAP,CLACAR,CLACEN,CLACHL,CLACOC,CLACON,CLACOR,CLACRP,CLACRT,CLAGON,CLAGRA,CLAMUL,CLAPHY,CLAPYX,CLASQU,CLASUB,CLAUNC,CLAVER,LECGRA,PELAPH,PELMAL,PELPUL,PELRUF,STEALP,BRYSPP,CETHAL,CETPIN,EVEMES,HYPPHY,PARELE,PARSUL,PARAMB,PARHYP,PLAGLA,USNSPP,POLCOM
5F,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,3,0,0,0,0,0,0,0.1,0.1,0.1,0.5,0,0,0.1,3,0.5,0,0,0,0,1,0.1,0,0,0,0,0,0,0.1,0,0.5,0,0.1,0,0,0.5,0.5,0,0.1,NA
5H,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.5,0,4,0,0,0,0,0,0,0.1,0.1,0,0.5,0,0,0.1,10,0,0.1,0.1,0,0,3,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,NA
5J,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.1,0,1,0,0,0,0.1,0,0,0.5,0.5,0,0.5,0,0,0.1,2,0,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0,0,NA
7B,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0.1,0,4,0,0.1,0,0,0,0,0.5,0.1,0,0.5,0,0,0,5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,NA
7D,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5,0,30,0,0.5,0,0,0,0,0.1,0.5,0,1,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0.1,0.1,0.5,0,0,0,0.1,0.5,0,0,0.1,NA
7F,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.1,0,3,0,0,0,0,0,0,0.5,0.1,0,0.1,0,0,0,4,0.5,0.5,0,0,0,5,0,0,0,0,0,0,0,0.1,0.1,0.5,0,0.5,0,0,0.5,0,0,0.1,NA
7H,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0.1,0,5,0,0,0,0,0,0,0.5,0.5,0,0.1,0,0,0.1,5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
7J,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.1,0.5,0,0.5,0,0,0,4,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,NA
9B,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.1,0,4,0,0.5,0.5,0,0,0,0.1,0.1,0,0.5,0,0,0.1,5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,NA
9D,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0.1,0.5,0,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0.5,0,0,0.5,0.5,0,0,NA
9F,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.5,0,20,0.5,0,0,0,0,0,0.5,0.1,0,0.1,0,0,0.1,5,0,0.5,0,0,0,6,0.1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,NA
9H,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5,0,4,0,0,0,0,0,0,0,0.5,0,0.1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,NA
9J,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0.5,0,6,0,0,0,0,0,0,0.1,0.1,0.1,0.5,0,0,0,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,1,1,0,0,NA
1B,MF,1984,5,10,5,0,0,0,0.5,0,0,0,0,0,0,8,0,0,0,0,8,1,0,0,0,0,0.5,0,40,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,5,0,0,0,0.1,0.1,0.1,0,0.5,0,0,0,0,0,0.5,NA
1D,MF,1984,5,10,5,0,0,0,0.5,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0.5,0,12,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,3,0.1,0,0.1,0,0,3,0,0,0,0,0,0,0,0.1,0.1,0.5,0,0.5,0,0,1,0.5,0,0.5,NA
1F,MF,1984,5,10,5,0,0,0,10,7,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0.1,0,4,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0.1,6,0.1,1,0,0,0,3,0,0,0,0.5,0,0,0,0.1,0,0.1,0,0.5,0,0,0,0,0,0.5,NA
1H,MF,1984,5,10,5,0,0,0,7,4,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0.1,0,8,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0.1,2,0.1,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
1J,MF,1984,5,10,5,0,0,0,12,7,0,0,0,0,0,1,0,0.5,0,0,0.5,0,0,0,0,0,0.1,0,12,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0,1,0.5,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0.5,0,0.5,0,0,0.1,0,0,0.5,NA
3B,MF,1984,5,10,5,0,0,0,2,0.5,0,0,0,0,0,2,0,40,0,0,2,0,0,0,0,0,0.5,0,25,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,1,0,0.1,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0,0,0,0.1,0,0,0.1,NA
3D,MF,1984,5,10,5,0,0,0,2,0,0,0,0,0,0,2,0,60,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0.1,3,0,0.5,0,0,0,2,0,0,0,2,0,0,0,0,0,0.5,0.5,0,0,0,0.1,0,0,0,NA
3F,MF,1984,5,10,5,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5,0,30,0,0,0,0,0,0,0.1,0.1,0,0.5,0.1,0,0,3,1,0,0,0,0,5,0,0,0,25,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
3H,MF,1984,5,10,5,0,0,0,5,1,0,0,0,0,0,12,0,0,0,0,0.5,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0.5,0,0.5,0,0,0.1,4,0,0,0.5,0,0,4,0,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0,0,0.5,0,0,0.5,NA
3J,MF,1984,5,10,5,0,0,0.5,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.1,0,3,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0.1,1,0,0.1,0,0,0,0,0,0,0,35,0,0,0,0,0,0.5,0,0.5,0,0,0.5,0,0,0,NA
5B,MF,1984,5,10,5,0,0,0,1,0,0,0,0,0,0,0.5,0,3,0,0,0,0,0,0,0,0,0.5,0,8,0,0,0,0,0,0,0.1,0.5,0,0.1,0,0,0.1,6,0.5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,NA
5D,MF,1984,5,10,5,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0.1,2,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.1,3,0,0,0,0.1,0,0,1,NA
5F,MF,1984,5,10,5,0,0,0.5,4,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0.5,0,10,0,0,0.1,0,0,0,0.5,0,0,0.1,0,0,0.1,6,0.5,0,0.1,0,0,2,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0,0.1,NA
5H,MF,1984,5,10,5,0,0,0,3,0.5,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0.1,0,4,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0,4,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
5J,MF,1984,5,10,5,0,0,0,3,2,0,0,0,0,0,0.5,0,0,0,0,5,0,0,0,0,0,0.5,0,20,0,4,0,0,0,0,0.5,0.5,0,0.1,0,0,0,1,0,0,0,0,0,0.5,0,0,0,3,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
7B,MF,1984,5,10,5,0,0,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0.1,0.5,0,0.5,0,0,0.1,5,0,0.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
7D,MF,1984,5,10,5,0,0,0,5,2,0,0,0,0,0,0.1,0,0,0.5,0,0,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0.1,6,0.5,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
7F,MF,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.1,0,5,0,0,0,0,0,0,0.5,0.1,0,0.1,0,0,0.1,0.5,0.5,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0.1,NA
7H,MF,1984,5,10,5,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.1,NA,10,0,0,0,0,0,0,0.5,0.5,0,0.1,0,0,0.1,7,0,0.1,0,0,0,3,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,NA
7J,MF,1984,5,10,5,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,4,0,0,0,0,0,0,0.5,0.1,0,0.1,0,0,0.1,4,0,4,0,0.5,0,8,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,NA
9B,MF,1984,5,10,5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0.1,3,1,0.5,0,0,0,4,0,0,0,3,0,0,0,0,0,0.1,0,0,0,0,0.5,0.1,0,0,NA
9D,MF,1984,5,10,5,0,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0.1,1,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0.1,0.5,0.1,0,0,0.1,0,0,0.5,NA
9F,MF,1984,5,10,5,0,0,0,2,1,0,0,0,0,0,0.5,0,0.1,0,0,0.1,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,0.5,0.1,0,0.5,0,0,0.1,5,1,0,0,0,0,4,0,0,0,4,0,0,0,0,0.1,0.1,0.5,0,0,0,0,0,0,0.5,NA
9H,MF,1984,5,10,5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,0,0,0.1,0.5,0,0.1,0,0,0.1,4,0.5,0.1,0,0,0,10,0,0,0,10,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
9J,MF,1984,5,10,5,0,0,0,0.5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.5,0,5,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0.1,3,0.1,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0.1,0.1,0.5,0,0,0,0.5,0,0,0.1,NA
1B,MF,1984,5,14,5,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0.1,0,25,0,4,0,0,0,0,0.1,0.1,0,0.5,0,0,0,0.5,0,0,0,0,0,1,0,0,0,4,0,0,0,0.1,0.1,0.1,0.5,0,0,0.5,0.1,0,0,0,NA
1D,MF,1984,5,14,5,0,0,0,2,0,0,0,0,0,0,8,0,1,0,0,0.5,0,0,0,0,0,0.1,0,7,0,1,0,0,0,0,0.1,0.1,0,0.1,0,0,0,1,0,0.1,0,0,0,3,0,0,0,0,0,0,0,0.1,0.1,0.5,0.5,0,0,0,1,0,0,0,NA
1F,MF,1984,5,14,5,0,0,0,6,0.5,0,0,0,0,0,25,0,0,0,0,2,0,0,0,0,0,0.1,0,3,0,0.5,0,0,0,0,0.1,0.1,0,0.5,0,0,0,4,0,0.5,0,0,0,2,0,0,0,0,0,0,0,0.1,0,0.1,0.5,0,0,0,0.1,0,0,0,NA
1H,MF,1984,5,14,5,0,0,0,5,2,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0.1,0,4,0,0,0,0,0,0,0,0.1,0,0,0,0,0,6,0,0.5,0,0,0,5,0,0,0,3,0,0,0,0,0,0.5,0,0,0,0,0.1,0.1,0,0,NA
1J,MF,1984,5,14,5,0,0,0.5,7,4,0,0,0,0,0,1,0,0.5,0,0,0.5,0,0,0,0,0,0.1,0,10,0,0,0,0,0,0,0.5,0.1,0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0.5,1,0.5,0,0.1,0.5,0,0,0.5,NA
3B,MF,1984,5,14,5,0,0,0,2,0,0,0,0,0,0,2,0,75,0,0,2,0,0,0,0,0,0.1,0,20,0,0,0,0,0,0,0.1,0,0,0.5,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,NA
3D,MF,1984,5,14,5,0,0,0,1,1,0,0,0,0,0,2,0,85,0,0,0,0,0,0,0,0,0.1,0,5,0,0,0.1,0,0,0,0.5,0.1,0,0.5,0,0,0,2,0,0,0,0,0,0.5,0,0,0,2,0,0,0,0,0,0.1,0.5,0,0,0,0.1,0,0,0,NA
3F,MF,1984,5,14,5,0,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.1,0,35,0,0,0,0,0,0,0.1,0.1,0,0.5,0,0,0.1,4,0,0,0,0,0,3,0,0,0,40,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
3H,MF,1984,5,14,5,0,0,0,4,1,0,0,0,1,0,20,0,0,0,0,2,0.5,0,0,0,0,0.1,0,2,0,0,0,0,0,0,0,0.5,0.1,0.5,0,0,0,4,0,0,0.5,0,0,3,0,0,0,0,0,0,0,0,0.1,0.5,0.1,0.5,0,0,0.5,0,0,0,NA
3J,MF,1984,5,14,5,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0.1,0,0,0,0,0,0.1,0,3,0,0,0,0,0,0.1,0.5,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0.1,0,0,0,30,0,0,0,0.1,0,0.5,1,0,0,0.1,0.5,0,0,0,NA
5B,MF,1984,5,14,5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.1,0,10,0,0,0,0,0,0,0.5,0.5,0,0.1,0,0,0,5,0,0.5,0,0,0,20,0.1,0,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,NA
5D,MF,1984,5,14,5,0,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.5,0.1,0,0.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,2,0.1,0,0,0,0,0,0.1,NA
5F,MF,1984,5,14,5,0,0,0.5,2,1,0,0,0,0,0,2,0,0.5,2,0,0,0,0,0,0,0,0.1,0,5,0,0,0,0,0,0.1,0.5,0.1,0,0.5,0,0,0,5,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0.1,0,0,0,NA
5H,MF,1984,5,14,5,0,0,0.5,4,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0.5,0,4,0,0,0.5,0,0,0.1,0.1,0,0,0.5,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
5J,MF,1984,5,14,5,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0.1,0,20,0,0.5,0.1,0,0,0,0.5,0.1,0,0.1,0,0,0.1,1,0,0,0,0,0,0.5,0,0,0,3,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0,0,NA
7B,MF,1984,5,14,5,0,0,4,1,0.5,0,0,0,0,0,0.5,0,3,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0.1,0.5,0,0.5,0,0,0.1,6,0.5,0,0,0,0,7,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,NA
7D,MF,1984,5,14,5,0,0,0,5,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,5,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.1,7,0.5,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
7F,MF,1984,5,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.1,0,4,0,0,0,0,0,0,0.5,0.5,0,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
7H,MF,1984,5,14,5,0,0,0,0.5,0,0,0,0,0,0,0.1,0,0,1,0,0,0,0,0,0,0,0.1,0,10,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7J,MF,1984,5,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,3,0,0,0,0,0,0,0.5,0.1,0,0.1,0,0,0.1,5,0,0.5,0,0,0,7,0,0,0,20,0,0,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,NA
9B,MF,1984,5,14,5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,10,0,0.5,0,0,0,0,0.1,0.1,0,0.5,0,0,0,3,0.5,0.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
9D,MF,1984,5,14,5,0,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,12,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,2,0,0.1,0,0,0,3,0,0,0,40,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0.1,0,0,0,NA
9F,MF,1984,5,14,5,0,0,0,2,1,0,0,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,0.5,0,8,0,0,0,0,0,0,0.1,0.1,0,0.5,0,0,0,4,0,0.5,0,0,0,2,0,0,0,5,0,0,0,0.1,0,0.1,0.5,0,0,0,0,0,0,0.1,NA
9H,MF,1984,5,14,5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.1,0,60,1,0,0,0,0,0,0.5,0,0,0.5,0,0,0.1,4,0.5,0.5,0,0,0,4,0,0,0,10,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
9J,MF,1984,5,14,5,0,0,0,0.5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.1,0,5,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,5,0.5,0.1,0,0,0,0.5,0,0,0,1,0,0,0,0,0.5,0.1,0.5,0,0,0,0.1,0,0,0,NA
1B,ML,1984,5,3,5,0,0,0,2,0,0,0.1,0,0.5,0,10,0,0,0,0,0,0.5,0,0,0,0,0.1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.1,0.1,0,0,NA
1D,ML,1984,5,3,5,0,0.5,0.1,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0.1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,3,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
1F,ML,1984,5,3,5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.1,0,0,3,0,0,0,0,0.1,0,8,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0.5,0.5,0.1,4,0,1,2,0.5,0,0.1,NA
1H,ML,1984,5,3,5,0,0.5,0,0,0,0,0,0,0,0,0.1,0,0.5,0.5,0,0,0,0,0,0,0,0.1,0,8,0.5,0,0,0.1,0,0,0.1,0.1,0,0,0,0,0.1,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0.1,0,0,NA
1J,ML,1984,5,3,5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,4,0.5,0,0,0.1,0.1,0,0.5,0,0,0.1,0,0,0,2,0.5,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0.5,0,1,0,0.5,1,0.5,0,0.1,NA
3B,ML,1984,5,3,5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0.1,0,0.1,NA
3D,ML,1984,5,3,5,0,0,0.5,3,0,0,0.1,0,0,0,0.5,0,0.1,0,0,0,0.1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,NA
3F,ML,1984,5,3,5,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
3H,ML,1984,5,3,5,0,0.5,0.5,0.1,0,0,0,0,0.5,0,30,0,0.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
3J,ML,1984,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
5B,ML,1984,5,3,5,0,0,0,1,0,0,0,0,0,0,2,0,0.1,0,0,0,0,0,0,0,0,0.1,0,6,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
5D,ML,1984,5,3,5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,NA
5F,ML,1984,5,3,5,0,1,0.5,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,0,0.5,0,0.1,0,0,0,0.1,NA
5H,ML,1984,5,3,5,0,0,0.1,0,0,0,0.1,0,0,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,10,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
5J,ML,1984,5,3,5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,65,0,0.5,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0.1,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,NA
7B,ML,1984,5,3,5,0,0.5,0,0.5,0,0,0,0,0.5,0,8,0,0,0,0,1,0,0,0,0,0,0.1,0.5,25,0,0,0,0.1,0,0,0.5,0.1,0.1,0.1,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.1,0,0,NA
7D,ML,1984,5,3,5,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.5,40,0,0.5,0,0,0,0.1,0.5,0.1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
7F,ML,1984,5,3,5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7H,ML,1984,5,3,5,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.5,0.1,0,0,NA
7J,ML,1984,5,3,5,0,0.1,0,2,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
9B,ML,1984,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
