quadrat,month,year,stand,temp_C
4C,8,1987,1,16.11111111
4E,8,1987,1,15.55555556
4G,8,1987,1,15.55555556
4I,8,1987,1,15.55555556
6I,8,1987,1,16.11111111
6G,8,1987,1,16.11111111
6E,8,1987,1,16.11111111
6C,8,1987,1,15.55555556
6A,8,1987,1,20
8A,8,1987,1,16.66666667
8C,8,1987,1,15.55555556
8E,8,1987,1,16.66666667
8G,8,1987,1,15.55555556
8I,8,1987,1,15.55555556
4A.1,8,1987,1,14.44444444
4C.1,8,1987,1,14.44444444
4E.1,8,1987,1,14.44444444
4G.1,8,1987,1,15
4I.1,8,1987,1,15.55555556
0A,7,1987,1,17.22222222
0C,7,1987,1,15.55555556
0E,7,1987,1,15.55555556
0G,7,1987,1,14.44444444
0I,7,1987,1,13.33333333
0A.1,7,1987,1,14.44444444
0C.1,7,1987,1,14.44444444
0E.1,7,1987,1,13.88888889
0G.1,7,1987,1,13.33333333
0I.1,7,1987,1,14.44444444
0A,6,1987,1,10.55555556
0C,6,1987,1,10.55555556
0E,6,1987,1,10.55555556
0G,6,1987,1,10.55555556
0I,6,1987,1,9.444444444
0A.1,6,1987,1,10.55555556
0C.1,6,1987,1,10
0E.1,6,1987,1,11.11111111
0G.1,6,1987,1,10.55555556
0I.1,6,1987,1,10
0A,5,1987,1,11.11111111
0C,5,1987,1,10.55555556
0E,5,1987,1,10.55555556
0G,5,1987,1,11.66666667
0I,5,1987,1,6.666666667
0A.1,5,1987,1,10
0C.1,5,1987,1,11.11111111
0E.1,5,1987,1,10
0G.1,5,1987,1,10
0I.1,5,1987,1,7.777777778
4A,5,1987,1,8.333333333
4C,5,1987,1,6.666666667
4E,5,1987,1,6.111111111
4G,5,1987,1,6.111111111
4I,5,1987,1,6.666666667
6I,5,1987,1,10.55555556
6G,5,1987,1,9.444444444
6E,5,1987,1,9.444444444
6C,5,1987,1,9.444444444
6A,5,1987,1,11.66666667
6I.1,5,1987,1,10
6G.1,5,1987,1,9.444444444
6E.1,5,1987,1,10.55555556
6C.1,5,1987,1,9.444444444
6A.1,5,1987,1,10.55555556
0A,10,1987,1,10.55555556
0C,10,1987,1,11.11111111
0E,10,1987,1,11.11111111
0G,10,1987,1,10.55555556
0I,10,1987,1,10.55555556
0A.1,10,1987,1,10.55555556
0C.1,10,1987,1,10.55555556
0E.1,10,1987,1,10
0G.1,10,1987,1,10
0I.1,10,1987,1,10
0A,9,1987,1,7.777777778
0C,9,1987,1,6.666666667
0E,9,1987,1,7.222222222
0G,9,1987,1,6.666666667
0I,9,1987,1,5.555555556
0A.1,9,1987,1,8.333333333
0C.1,9,1987,1,6.666666667
0E.1,9,1987,1,6.666666667
0G.1,9,1987,1,6.666666667
0I.1,9,1987,1,7.777777778
4A,9,1987,1,4.444444444
4C,9,1987,1,6.666666667
4E,9,1987,1,3.888888889
4G,9,1987,1,6.111111111
4I,9,1987,1,5
6I,9,1987,1,7.777777778
6G,9,1987,1,7.222222222
6E,9,1987,1,7.777777778
6C,9,1987,1,7.777777778
6A,9,1987,1,8.333333333
0A,8,1988,1,15
0C,8,1988,1,14.44444444
0E,8,1988,1,14.44444444
0G,8,1988,1,15
0I,8,1988,1,13.88888889
2I,8,1988,1,16.11111111
2G,8,1988,1,16.11111111
2E,8,1988,1,16.11111111
2C,8,1988,1,16.66666667
2A,8,1988,1,16.66666667
4A,8,1988,1,15.55555556
4C,8,1988,1,14.44444444
4E,8,1988,1,13.88888889
4G,8,1988,1,13.88888889
4I,8,1988,1,14.44444444
6I,8,1988,1,15
6G,8,1988,1,16.11111111
6E,8,1988,1,15
6C,8,1988,1,15
6A,8,1988,1,15
8A,8,1988,1,17.77777778
8C,8,1988,1,17.22222222
8E,8,1988,1,16.66666667
8G,8,1988,1,16.66666667
8I,8,1988,1,16.66666667
4A.1,8,1988,1,17.22222222
4C.1,8,1988,1,17.22222222
4E.1,8,1988,1,16.66666667
4G.1,8,1988,1,16.66666667
4I.1,8,1988,1,16.66666667
0A,7,1988,1,20.55555556
0C,7,1988,1,17.77777778
0E,7,1988,1,16.11111111
0G,7,1988,1,21.11111111
0I,7,1988,1,15.55555556
0A.1,7,1988,1,19.44444444
0C.1,7,1988,1,17.22222222
0E.1,7,1988,1,18.33333333
0G.1,7,1988,1,19.44444444
0I.1,7,1988,1,19.44444444
4A,7,1988,1,20.55555556
4C,7,1988,1,19.44444444
4E,7,1988,1,22.77777778
4G,7,1988,1,18.88888889
4I,7,1988,1,18.88888889
0A,6,1988,1,11.11111111
0C,6,1988,1,10.55555556
0E,6,1988,1,10.55555556
0G,6,1988,1,10.55555556
0I,6,1988,1,10
0A.1,6,1988,1,11.11111111
0C.1,6,1988,1,11.66666667
0E.1,6,1988,1,11.11111111
0G.1,6,1988,1,11.11111111
0I.1,6,1988,1,11.11111111
4A,6,1988,1,11.66666667
4C,6,1988,1,11.11111111
4E,6,1988,1,11.66666667
4G,6,1988,1,11.66666667
4I,6,1988,1,11.66666667
0A,5,1988,1,5
0C,5,1988,1,5
0E,5,1988,1,4.444444444
0G,5,1988,1,3.888888889
0I,5,1988,1,2.777777778
4A,5,1988,1,5
4C,5,1988,1,5
4E,5,1988,1,4.444444444
4G,5,1988,1,3.888888889
4I,5,1988,1,3.888888889
6I,5,1988,1,5.555555556
6G,5,1988,1,5.555555556
6E,5,1988,1,5.555555556
6C,5,1988,1,5
6A,5,1988,1,5
0A,10,1988,1,2.777777778
0C,10,1988,1,3.333333333
0E,10,1988,1,2.777777778
0G,10,1988,1,3.333333333
0I,10,1988,1,3.888888889
4A,10,1988,1,3.333333333
4C,10,1988,1,2.777777778
4E,10,1988,1,2.222222222
4G,10,1988,1,2.222222222
4I,10,1988,1,2.777777778
6I,10,1988,1,4.444444444
6G,10,1988,1,4.444444444
6E,10,1988,1,3.888888889
6C,10,1988,1,4.444444444
6A,10,1988,1,3.333333333
0A,9,1988,1,12.22222222
0C,9,1988,1,12.22222222
0E,9,1988,1,11.66666667
0G,9,1988,1,11.66666667
0I,9,1988,1,12.22222222
4A,9,1988,1,12.77777778
4C,9,1988,1,12.77777778
4E,9,1988,1,12.22222222
4G,9,1988,1,12.22222222
4I,9,1988,1,12.22222222
6I,9,1988,1,15.55555556
6G,9,1988,1,15
6E,9,1988,1,14.44444444
6C,9,1988,1,14.44444444
6A,9,1988,1,13.88888889
0A,8,1989,1,17.77777778
0C,8,1989,1,16.66666667
0E,8,1989,1,16.66666667
0G,8,1989,1,16.11111111
0I,8,1989,1,15
2I,8,1989,1,16.11111111
2G,8,1989,1,16.11111111
2E,8,1989,1,16.11111111
2C,8,1989,1,16.11111111
2A,8,1989,1,16.11111111
4A,8,1989,1,17.22222222
4C,8,1989,1,16.66666667
4E,8,1989,1,16.66666667
4G,8,1989,1,17.22222222
4I,8,1989,1,17.22222222
6I,8,1989,1,17.77777778
6G,8,1989,1,18.33333333
6E,8,1989,1,17.77777778
6C,8,1989,1,18.33333333
6A,8,1989,1,20.55555556
8A,8,1989,1,19.44444444
8C,8,1989,1,18.88888889
8E,8,1989,1,20.55555556
8G,8,1989,1,19.44444444
8I,8,1989,1,18.88888889
0A,7,1989,1,15.55555556
0C,7,1989,1,15
0E,7,1989,1,14.44444444
0G,7,1989,1,14.44444444
0I,7,1989,1,13.33333333
4A,7,1989,1,14.44444444
4C,7,1989,1,14.44444444
4E,7,1989,1,14.44444444
4G,7,1989,1,14.44444444
4I,7,1989,1,13.88888889
6I,7,1989,1,14.44444444
6G,7,1989,1,13.88888889
6E,7,1989,1,14.44444444
6C,7,1989,1,14.44444444
6A,7,1989,1,14.44444444
0A,6,1989,1,6.666666667
0C,6,1989,1,7.777777778
0E,6,1989,1,6.666666667
0G,6,1989,1,6.666666667
0I,6,1989,1,6.111111111
4A,6,1989,1,9.444444444
4C,6,1989,1,8.333333333
4E,6,1989,1,8.888888889
4G,6,1989,1,7.222222222
4I,6,1989,1,7.222222222
6I,6,1989,1,8.888888889
6G,6,1989,1,9.444444444
6E,6,1989,1,8.888888889
6C,6,1989,1,9.444444444
6A,6,1989,1,9.444444444
0A,5,1989,1,6.111111111
0C,5,1989,1,6.111111111
0E,5,1989,1,5.555555556
0G,5,1989,1,5.555555556
0I,5,1989,1,4.444444444
4A,5,1989,1,6.666666667
4C,5,1989,1,6.111111111
4E,5,1989,1,6.111111111
4G,5,1989,1,6.111111111
4I,5,1989,1,7.222222222
6I,5,1989,1,7.777777778
6G,5,1989,1,8.333333333
6E,5,1989,1,9.444444444
6C,5,1989,1,8.888888889
6A,5,1989,1,8.888888889
0A,10,1989,1,10
0C,10,1989,1,8.333333333
0E,10,1989,1,6.111111111
0G,10,1989,1,7.222222222
0I,10,1989,1,6.111111111
4A,10,1989,1,6.111111111
4C,10,1989,1,6.111111111
4E,10,1989,1,6.666666667
4G,10,1989,1,6.111111111
4I,10,1989,1,6.111111111
6I,10,1989,1,7.222222222
6G,10,1989,1,7.222222222
6E,10,1989,1,7.222222222
6C,10,1989,1,7.222222222
6A,10,1989,1,7.222222222
0A,9,1989,1,8.888888889
0C,9,1989,1,10
0E,9,1989,1,10
0G,9,1989,1,10.55555556
0I,9,1989,1,10.55555556
4A,9,1989,1,10
4C,9,1989,1,10.55555556
4E,9,1989,1,10
4G,9,1989,1,10.55555556
4I,9,1989,1,11.11111111
6I,9,1989,1,11.66666667
6G,9,1989,1,11.66666667
6E,9,1989,1,11.11111111
6C,9,1989,1,11.11111111
6A,9,1989,1,11.11111111
0A,8,1990,1,8.888888889
0C,8,1990,1,10.55555556
0E,8,1990,1,10
0G,8,1990,1,10.55555556
0I,8,1990,1,10.55555556
2I,8,1990,1,11.11111111
2G,8,1990,1,10.55555556
2E,8,1990,1,10.55555556
2C,8,1990,1,10.55555556
2A,8,1990,1,11.66666667
4A,8,1990,1,11.66666667
4C,8,1990,1,11.66666667
4E,8,1990,1,11.11111111
4G,8,1990,1,11.66666667
4I,8,1990,1,11.66666667
6I,8,1990,1,12.22222222
6G,8,1990,1,12.22222222
6E,8,1990,1,12.22222222
6C,8,1990,1,12.77777778
6A,8,1990,1,12.77777778
8A,8,1990,1,13.33333333
8C,8,1990,1,12.77777778
8E,8,1990,1,13.88888889
8G,8,1990,1,13.88888889
8I,8,1990,1,13.88888889
0A,7,1990,1,12.77777778
0C,7,1990,1,12.22222222
0E,7,1990,1,12.22222222
0G,7,1990,1,12.22222222
0I,7,1990,1,11.66666667
4A,7,1990,1,12.77777778
4C,7,1990,1,12.22222222
4E,7,1990,1,12.22222222
4G,7,1990,1,12.22222222
4I,7,1990,1,12.22222222
6I,7,1990,1,12.22222222
6G,7,1990,1,12.22222222
6E,7,1990,1,12.77777778
6C,7,1990,1,12.77777778
6A,7,1990,1,12.77777778
0A,6,1990,1,10
0C,6,1990,1,9.444444444
0E,6,1990,1,9.444444444
0G,6,1990,1,9.444444444
0I,6,1990,1,8.888888889
4A,6,1990,1,11.66666667
4C,6,1990,1,10.55555556
4E,6,1990,1,9.444444444
4G,6,1990,1,10.55555556
4I,6,1990,1,10
6I,6,1990,1,11.66666667
6G,6,1990,1,12.22222222
6E,6,1990,1,11.11111111
6C,6,1990,1,11.11111111
6A,6,1990,1,11.66666667
0A,5,1990,1,2.777777778
0C,5,1990,1,3.333333333
0E,5,1990,1,3.333333333
0G,5,1990,1,3.333333333
0I,5,1990,1,3.333333333
4A,5,1990,1,4.444444444
4C,5,1990,1,2.777777778
4E,5,1990,1,3.888888889
4G,5,1990,1,3.333333333
4I,5,1990,1,3.888888889
6I,5,1990,1,5
6G,5,1990,1,5
6E,5,1990,1,5
6C,5,1990,1,4.444444444
6A,5,1990,1,6.111111111
0A,10,1990,1,1.666666667
0C,10,1990,1,1.666666667
0E,10,1990,1,1.666666667
0G,10,1990,1,2.777777778
0I,10,1990,1,2.222222222
4A,10,1990,1,1.666666667
4C,10,1990,1,1.111111111
4E,10,1990,1,2.777777778
4G,10,1990,1,2.222222222
4I,10,1990,1,2.777777778
6I,10,1990,1,2.222222222
6G,10,1990,1,1.666666667
6E,10,1990,1,2.222222222
6C,10,1990,1,2.777777778
6A,10,1990,1,1.666666667
0A,9,1990,1,11.66666667
0C,9,1990,1,11.66666667
0E,9,1990,1,11.66666667
0G,9,1990,1,11.66666667
0I,9,1990,1,11.11111111
4A,9,1990,1,11.66666667
4C,9,1990,1,11.66666667
4E,9,1990,1,11.66666667
4G,9,1990,1,11.66666667
4I,9,1990,1,11.66666667
6I,9,1990,1,12.22222222
6G,9,1990,1,12.22222222
6E,9,1990,1,12.22222222
6C,9,1990,1,12.22222222
6A,9,1990,1,12.22222222
0A,8,1995,1,13.88888889
0C,8,1995,1,12.77777778
0E,8,1995,1,12.22222222
0G,8,1995,1,12.77777778
0I,8,1995,1,11.66666667
2I,8,1995,1,12.22222222
2G,8,1995,1,12.22222222
2E,8,1995,1,12.77777778
2C,8,1995,1,12.22222222
2A,8,1995,1,11.66666667
4A,8,1995,1,12.22222222
4C,8,1995,1,12.22222222
4E,8,1995,1,12.77777778
4G,8,1995,1,12.22222222
4I,8,1995,1,12.77777778
6I,8,1995,1,12.77777778
6G,8,1995,1,12.77777778
6E,8,1995,1,12.22222222
6C,8,1995,1,12.22222222
6A,8,1995,1,12.77777778
8A,8,1995,1,12.77777778
8C,8,1995,1,12.77777778
8E,8,1995,1,12.77777778
8G,8,1995,1,11.66666667
8I,8,1995,1,11.66666667
0A,8,1980,2,NA
0C,8,1980,2,NA
0E,8,1980,2,NA
0G,8,1980,2,NA
0I,8,1980,2,NA
2A,8,1980,2,NA
2C,8,1980,2,NA
2E,8,1980,2,NA
2G,8,1980,2,NA
2I,8,1980,2,NA
4A,8,1980,2,NA
4C,8,1980,2,NA
4E,8,1980,2,NA
4G,8,1980,2,NA
4I,8,1980,2,NA
6A,8,1980,2,NA
6C,8,1980,2,NA
6E,8,1980,2,NA
6G,8,1980,2,NA
6I,8,1980,2,NA
8A,8,1980,2,NA
6C,8,1980,2,NA
8E,8,1980,2,NA
8G,8,1980,2,NA
8I,8,1980,2,NA
0A,5,1981,2,NA
0C,5,1981,2,NA
0E,5,1981,2,NA
0G,5,1981,2,NA
0I,5,1981,2,NA
2A,5,1981,2,NA
2C,5,1981,2,NA
2E,5,1981,2,NA
2G,5,1981,2,NA
2I,5,1981,2,NA
4A,5,1981,2,NA
4C,5,1981,2,NA
4E,5,1981,2,NA
4G,5,1981,2,NA
4I,5,1981,2,NA
6A,5,1981,2,NA
6C,5,1981,2,NA
6E,5,1981,2,NA
6G,5,1981,2,NA
6I,5,1981,2,NA
8A,5,1981,2,NA
8C,5,1981,2,NA
8E,5,1981,2,NA
8G,5,1981,2,NA
8I,5,1981,2,NA
0A,6,1981,2,13.33333333
0C,6,1981,2,12.77777778
0E,6,1981,2,12.77777778
0G,6,1981,2,12.22222222
0I,6,1981,2,10.55555556
2A,6,1981,2,11.66666667
2C,6,1981,2,10.55555556
2E,6,1981,2,11.11111111
2G,6,1981,2,11.11111111
2I,6,1981,2,10
4A,6,1981,2,13.88888889
4C,6,1981,2,13.33333333
4E,6,1981,2,12.22222222
4G,6,1981,2,11.66666667
4I,6,1981,2,12.22222222
6A,6,1981,2,11.66666667
6C,6,1981,2,11.11111111
6E,6,1981,2,11.66666667
6G,6,1981,2,11.66666667
6I,6,1981,2,12.77777778
8A,6,1981,2,10.55555556
8C,6,1981,2,11.11111111
8E,6,1981,2,10
8G,6,1981,2,11.11111111
8I,6,1981,2,12.22222222
0A,7,1981,2,NA
0C,7,1981,2,NA
0E,7,1981,2,NA
0G,7,1981,2,NA
0I,7,1981,2,NA
2A,7,1981,2,NA
2C,7,1981,2,NA
2E,7,1981,2,NA
2G,7,1981,2,NA
2I,7,1981,2,NA
4A,7,1981,2,NA
4C,7,1981,2,NA
4E,7,1981,2,NA
4G,7,1981,2,NA
4I,7,1981,2,NA
6A,7,1981,2,NA
6C,7,1981,2,NA
6E,7,1981,2,NA
6G,7,1981,2,NA
6I,7,1981,2,NA
8A,7,1981,2,NA
8C,7,1981,2,NA
8E,7,1981,2,NA
8G,7,1981,2,NA
8I,7,1981,2,NA
0A,8,1981,2,12.22222222
0C,8,1981,2,12.22222222
0E,8,1981,2,11.11111111
0G,8,1981,2,11.66666667
0I,8,1981,2,11.66666667
2I,8,1981,2,11.11111111
2G,8,1981,2,11.66666667
2E,8,1981,2,11.11111111
2C,8,1981,2,12.22222222
2A,8,1981,2,12.22222222
4A,8,1981,2,13.33333333
4C,8,1981,2,12.77777778
4E,8,1981,2,12.77777778
4G,8,1981,2,12.22222222
4I,8,1981,2,11.66666667
6I,8,1981,2,12.22222222
6G,8,1981,2,12.22222222
6E,8,1981,2,12.22222222
6C,8,1981,2,12.22222222
6A,8,1981,2,NA
8A,8,1981,2,11.11111111
8C,8,1981,2,11.11111111
8E,8,1981,2,11.11111111
8G,8,1981,2,11.11111111
8I,8,1981,2,11.66666667
0A,9,1981,2,6.666666667
0C,9,1981,2,7.777777778
0E,9,1981,2,7.777777778
0G,9,1981,2,7.777777778
0I,9,1981,2,7.222222222
2I,9,1981,2,7.222222222
2G,9,1981,2,7.777777778
2E,9,1981,2,7.777777778
2C,9,1981,2,7.777777778
2A,9,1981,2,7.777777778
4A,9,1981,2,7.777777778
4C,9,1981,2,7.777777778
4E,9,1981,2,7.777777778
4G,9,1981,2,7.222222222
4I,9,1981,2,7.777777778
6I,9,1981,2,8.333333333
6G,9,1981,2,7.777777778
6E,9,1981,2,7.777777778
6C,9,1981,2,7.222222222
6A,9,1981,2,6.666666667
8A,9,1981,2,NA
8C,9,1981,2,6.111111111
8E,9,1981,2,7.222222222
8G,9,1981,2,7.222222222
8I,9,1981,2,7.222222222
0A,10,1981,2,2.222222222
0C,10,1981,2,2.222222222
0E,10,1981,2,2.222222222
0G,10,1981,2,2.777777778
0I,10,1981,2,2.777777778
2I,10,1981,2,3.333333333
2G,10,1981,2,2.777777778
2E,10,1981,2,2.222222222
2C,10,1981,2,2.777777778
2A,10,1981,2,2.777777778
4A,10,1981,2,2.222222222
4C,10,1981,2,1.666666667
4E,10,1981,2,2.222222222
4G,10,1981,2,2.222222222
4I,10,1981,2,1.111111111
6I,10,1981,2,1.666666667
6G,10,1981,2,2.222222222
6E,10,1981,2,2.777777778
6C,10,1981,2,2.777777778
6A,10,1981,2,2.777777778
8A,10,1981,2,2.777777778
8C,10,1981,2,2.777777778
8E,10,1981,2,3.333333333
8G,10,1981,2,2.777777778
8I,10,1981,2,3.333333333
0A,5,1982,2,3.888888889
0C,5,1982,2,5.555555556
0E,5,1982,2,3.888888889
0G,5,1982,2,4.444444444
0I,5,1982,2,2.222222222
2I,5,1982,2,2.777777778
2G,5,1982,2,3.888888889
2E,5,1982,2,6.666666667
2C,5,1982,2,4.444444444
2A,5,1982,2,4.444444444
4A,5,1982,2,10
4C,5,1982,2,10.55555556
4E,5,1982,2,6.666666667
4G,5,1982,2,7.222222222
4I,5,1982,2,5.555555556
6I,5,1982,2,9.444444444
6G,5,1982,2,6.111111111
6E,5,1982,2,7.777777778
6C,5,1982,2,7.222222222
6A,5,1982,2,6.666666667
8A,5,1982,2,8.888888889
8C,5,1982,2,6.666666667
8E,5,1982,2,6.111111111
8G,5,1982,2,5
8I,5,1982,2,7.222222222
0A,6,1982,2,8.333333333
0C,6,1982,2,8.888888889
0E,6,1982,2,8.888888889
0G,6,1982,2,8.888888889
0I,6,1982,2,7.777777778
2I,6,1982,2,8.333333333
2G,6,1982,2,8.888888889
2E,6,1982,2,7.777777778
2C,6,1982,2,8.333333333
2A,6,1982,2,8.888888889
4A,6,1982,2,11.11111111
4C,6,1982,2,11.11111111
4E,6,1982,2,11.66666667
4G,6,1982,2,10.55555556
4I,6,1982,2,10
6I,6,1982,2,10
6G,6,1982,2,10.55555556
6E,6,1982,2,11.66666667
6C,6,1982,2,10.55555556
6A,6,1982,2,9.444444444
8A,6,1982,2,8.888888889
8C,6,1982,2,8.888888889
8E,6,1982,2,7.777777778
8G,6,1982,2,7.222222222
8I,6,1982,2,7.777777778
0A,7,1982,2,16.11111111
0C,7,1982,2,15.55555556
0E,7,1982,2,13.88888889
0G,7,1982,2,15.55555556
0I,7,1982,2,13.33333333
2I,7,1982,2,13.88888889
2G,7,1982,2,13.88888889
2E,7,1982,2,14.44444444
2C,7,1982,2,15
2A,7,1982,2,15
4A,7,1982,2,17.22222222
4C,7,1982,2,17.22222222
4E,7,1982,2,16.66666667
4G,7,1982,2,16.66666667
4I,7,1982,2,15.55555556
6I,7,1982,2,14.44444444
6G,7,1982,2,14.44444444
6E,7,1982,2,14.44444444
6C,7,1982,2,14.44444444
6A,7,1982,2,14.44444444
8A,7,1982,2,12.77777778
8C,7,1982,2,13.33333333
8E,7,1982,2,12.22222222
8G,7,1982,2,12.77777778
8I,7,1982,2,13.88888889
0A,8,1982,2,13.88888889
0C,8,1982,2,13.33333333
0E,8,1982,2,13.33333333
0G,8,1982,2,13.33333333
0I,8,1982,2,13.33333333
2I,8,1982,2,13.33333333
2G,8,1982,2,13.33333333
2E,8,1982,2,14.44444444
2C,8,1982,2,13.33333333
2A,8,1982,2,13.88888889
4A,8,1982,2,14.44444444
4C,8,1982,2,14.44444444
4E,8,1982,2,15.55555556
4G,8,1982,2,15
4I,8,1982,2,14.44444444
6I,8,1982,2,14.44444444
6G,8,1982,2,14.44444444
6E,8,1982,2,14.44444444
6C,8,1982,2,13.88888889
6A,8,1982,2,13.88888889
8A,8,1982,2,12.77777778
8C,8,1982,2,13.33333333
8E,8,1982,2,13.33333333
8G,8,1982,2,12.77777778
8I,8,1982,2,13.33333333
0A,9,1982,2,7.222222222
0C,9,1982,2,8.333333333
0E,9,1982,2,8.333333333
0G,9,1982,2,7.777777778
0I,9,1982,2,7.777777778
2I,9,1982,2,7.777777778
2G,9,1982,2,7.777777778
2E,9,1982,2,8.888888889
2C,9,1982,2,8.333333333
2A,9,1982,2,8.333333333
4A,9,1982,2,8.888888889
4C,9,1982,2,8.888888889
4E,9,1982,2,8.888888889
4G,9,1982,2,8.888888889
4I,9,1982,2,8.888888889
6I,9,1982,2,9.444444444
6G,9,1982,2,9.444444444
6E,9,1982,2,8.888888889
6C,9,1982,2,8.333333333
6A,9,1982,2,8.888888889
8A,9,1982,2,7.777777778
8C,9,1982,2,7.777777778
8E,9,1982,2,7.777777778
8G,9,1982,2,8.888888889
8I,9,1982,2,8.888888889
0A,10,1982,2,6.666666667
0C,10,1982,2,6.666666667
0E,10,1982,2,5.555555556
0G,10,1982,2,6.666666667
0I,10,1982,2,6.666666667
2I,10,1982,2,7.777777778
2G,10,1982,2,7.222222222
2E,10,1982,2,7.777777778
2C,10,1982,2,6.666666667
2A,10,1982,2,6.666666667
4A,10,1982,2,6.111111111
4C,10,1982,2,6.666666667
4E,10,1982,2,7.222222222
4G,10,1982,2,7.222222222
4I,10,1982,2,6.111111111
6I,10,1982,2,7.222222222
6G,10,1982,2,7.777777778
6E,10,1982,2,7.777777778
6C,10,1982,2,7.777777778
6A,10,1982,2,7.222222222
8A,10,1982,2,7.222222222
8C,10,1982,2,7.777777778
8E,10,1982,2,7.222222222
8G,10,1982,2,6.666666667
8I,10,1982,2,7.222222222
0A,5,1983,2,4.444444444
0C,5,1983,2,5.555555556
0E,5,1983,2,5.555555556
0G,5,1983,2,7.222222222
0I,5,1983,2,4.444444444
2A,5,1983,2,5.555555556
2C,5,1983,2,7.777777778
2E,5,1983,2,7.777777778
2G,5,1983,2,6.111111111
2I,5,1983,2,7.777777778
4A,5,1983,2,11.66666667
4C,5,1983,2,8.333333333
4E,5,1983,2,6.666666667
4G,5,1983,2,8.333333333
4I,5,1983,2,6.666666667
6A,5,1983,2,7.222222222
6C,5,1983,2,7.222222222
6E,5,1983,2,8.888888889
6G,5,1983,2,7.222222222
6I,5,1983,2,7.222222222
8A,5,1983,2,6.111111111
6C,5,1983,2,7.777777778
8E,5,1983,2,5.555555556
8G,5,1983,2,5
8I,5,1983,2,6.666666667
0A,6,1983,2,8.888888889
0C,6,1983,2,8.888888889
0E,6,1983,2,8.333333333
0G,6,1983,2,9.444444444
0I,6,1983,2,8.333333333
2A,6,1983,2,10
2C,6,1983,2,9.444444444
2E,6,1983,2,9.444444444
2G,6,1983,2,9.444444444
2I,6,1983,2,9.444444444
4A,6,1983,2,10
4C,6,1983,2,10.55555556
4E,6,1983,2,10
4G,6,1983,2,11.66666667
4I,6,1983,2,12.22222222
6A,6,1983,2,11.66666667
6C,6,1983,2,10.55555556
6E,6,1983,2,11.66666667
6G,6,1983,2,10
6I,6,1983,2,10.55555556
8A,6,1983,2,9.444444444
8C,6,1983,2,10.55555556
8E,6,1983,2,8.888888889
8G,6,1983,2,8.888888889
8I,6,1983,2,9.444444444
0A,7,1983,2,15.55555556
0C,7,1983,2,16.11111111
0E,7,1983,2,15
0G,7,1983,2,15.55555556
0I,7,1983,2,15.55555556
2A,7,1983,2,15.55555556
2C,7,1983,2,15
2E,7,1983,2,15
2G,7,1983,2,16.11111111
2I,7,1983,2,16.66666667
4A,7,1983,2,NA
4C,7,1983,2,NA
4E,7,1983,2,NA
4G,7,1983,2,NA
4I,7,1983,2,14.44444444
6A,7,1983,2,13.88888889
6C,7,1983,2,15.55555556
6E,7,1983,2,16.11111111
6G,7,1983,2,13.88888889
6I,7,1983,2,13.88888889
8A,7,1983,2,13.33333333
8C,7,1983,2,13.33333333
8E,7,1983,2,12.77777778
8G,7,1983,2,13.33333333
8I,7,1983,2,13.33333333
0A,8,1983,2,15
0C,8,1983,2,15
0E,8,1983,2,15
0G,8,1983,2,15
0I,8,1983,2,15
2I,8,1983,2,15
2G,8,1983,2,14.44444444
2E,8,1983,2,14.44444444
2C,8,1983,2,15
2A,8,1983,2,15
4A,8,1983,2,16.66666667
4C,8,1983,2,16.11111111
4E,8,1983,2,16.11111111
4G,8,1983,2,17.22222222
4I,8,1983,2,16.66666667
6I,8,1983,2,16.11111111
6G,8,1983,2,16.66666667
6E,8,1983,2,14.44444444
6C,8,1983,2,14.44444444
6A,8,1983,2,14.44444444
8A,8,1983,2,13.88888889
8C,8,1983,2,13.88888889
8E,8,1983,2,13.88888889
8G,8,1983,2,13.33333333
8I,8,1983,2,14.44444444
0A,9,1983,2,9.444444444
0C,9,1983,2,10
0E,9,1983,2,9.444444444
0G,9,1983,2,9.444444444
0I,9,1983,2,8.888888889
2I,9,1983,2,8.888888889
2G,9,1983,2,9.444444444
2E,9,1983,2,10
2C,9,1983,2,10
2A,9,1983,2,9.444444444
4A,9,1983,2,10
4C,9,1983,2,10
4E,9,1983,2,10
4G,9,1983,2,10.55555556
4I,9,1983,2,11.11111111
6I,9,1983,2,11.66666667
6G,9,1983,2,10.55555556
6E,9,1983,2,9.444444444
6C,9,1983,2,10
6A,9,1983,2,9.444444444
8A,9,1983,2,9.444444444
8C,9,1983,2,9.444444444
8E,9,1983,2,10
8G,9,1983,2,10.55555556
8I,9,1983,2,10.55555556
0A,10,1983,2,8.333333333
0C,10,1983,2,8.333333333
0E,10,1983,2,7.777777778
0G,10,1983,2,8.333333333
0I,10,1983,2,8.333333333
2I,10,1983,2,8.333333333
2G,10,1983,2,7.777777778
2E,10,1983,2,8.333333333
2C,10,1983,2,7.777777778
2A,10,1983,2,7.777777778
4A,10,1983,2,7.777777778
4C,10,1983,2,7.777777778
4E,10,1983,2,7.222222222
4G,10,1983,2,6.666666667
4I,10,1983,2,6.666666667
6I,10,1983,2,7.222222222
6G,10,1983,2,6.666666667
6E,10,1983,2,7.222222222
6C,10,1983,2,6.666666667
6A,10,1983,2,6.666666667
8A,10,1983,2,6.666666667
8C,10,1983,2,6.666666667
8E,10,1983,2,7.222222222
8G,10,1983,2,7.777777778
8I,10,1983,2,7.777777778
0A,5,1984,2,4.444444444
0C,5,1984,2,5
