Month,Year,Stand,Quad,ABBA,BEPA,PIBA,PIGL,PIMA,POTR,ALCR,AMAL,ARUV,LEGR,LODI,PRPE,ROAC,RUID,VAMY,VAVI,VIED,ACRU,ANMU,ANPA,ARNU,CARO,COCA,EPAN,FRVI,GABO,GELI,GORE,HIUM,LIBO,LIPH,MACA,MELI,ORSE,PYCH,RUPU,VIAD,VIRE,CXSI,CXRI,ELGL,ELIN,ORPU,SCPU,DRCA,EQVA,LYAN,LYCO,ORAS,SOSP,CACA,ROWO,TRBO,COTR,DITR,COST,FZSB,UNKA,ORC1,ASCI,COAU,GEBI,CXHO,CXAE,CRTE,TRHY,TAOF,RILA,2IPH,DOTR
8,2005,3,6C,0,0,10,0,0,0,6,0,0,0,0,4,6,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0.5,0,0.01,0,0,0,NA,NA
8,2005,3,6A,0,0,3,0,0,0,13,0.5,1,0,0,5,5,3,0.1,0,0,0,0,0,2,0.01,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,5,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,0.1,0,0,0,0,0,NA,NA
8,2005,3,8A,0,0,11,0,0,0,7,0,0,0,0,2,6,5,0.5,0,0,0,0,0,2,0,0,0.01,0,0.5,0,0,0,0.5,0,0.1,0,0,0,0.1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0.5,0,0.01,0,0,0,NA,NA
8,2005,3,8C,0,0.5,7,0,0,0,11,0,0,0,0,5,4,3,0.5,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0.01,0.5,0.1,0,0,0,0,NA,NA
8,2005,3,8E,0,0,7,0,0,0,5,0,0,0,0,0,2,1,0.1,0,0,0,0,0,1,0,0,3,0,0.1,0,0,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,2,0,0,0,0,0,NA,NA
8,2005,3,8G,0,0,9,0,0,2,18,0,0,0,0,0,1,5,1,0,0,0,0,0,0.01,0,0.5,4,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0.5,0,0,0,0,0,NA,NA
8,2005,3,8I,0,0,4,0,0,0,5,0,0,0,0,0.5,3,4,0,0,0,0,0,0,1,0,1,3,0,0.1,0,0,0,0.1,0,0,0,0,0,0.5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0.5,0,0,0,0,0,NA,NA
8,2005,3,4A.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2005,3,4C.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2005,3,4E.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2005,3,4G.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2005,3,4I.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,0A,0,0,35,0,0,0,10,0,0,0,0,0,5,5,0,0.1,0,0,0,0,3,0,0,2,0,0.1,0,0,0,0.1,0,0.5,0,0,0,0.5,0.1,0,0,0,0,1,0.01,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,0C,0,0,15,0,0,0,18,0,0,0,0,0.5,1,13,2,0,0,0.1,0,0,3,0.01,3,5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.1,NA,NA
8,2010,3,0E,0,0,20,0,0,0,8,0,0,0,0,2,2,3,2,0,0,0,0,0,3,0.01,5,2,0,0.1,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,0G,0,0,20,0,0,0,25,0,0,0,0,0,5,10,1,0,0,0,0,0,4,0,15,3,0,0.1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0.5,0,0,0.01,0,NA,NA
8,2010,3,0I,0,0,30,0,0,0,10,0,0,0,0,0,10,5,1,0,0,0,0,0,6,0,10,0,0,0.5,0,0,0,0.5,0,1,0,0,0,0.1,0.1,0,0,0,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,2I,0,0,15,0,0,0,22,0,0,0,0,0,4,7,3,0.1,0,0,0,0,12,0,10,1,0,0,0,0,0,1,0,0.5,0,0,0,1,0,0,0,0,0,2,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0.1,0,0,0,0,NA,NA
8,2010,3,2G,0,0,35,0,0,0,15,0,0,0,0,0,7,8,1,0,0,0,0,0,5,0.01,5,0.5,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0.1,0,0,0,0,NA,NA
8,2010,3,2E,0,0,20,0,0,0,7,0,0,0,0,6,3,2,1,0,0,0,0,0,4,0,17,0.5,1,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,2,0.5,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0.01,0,0,0,NA,NA
8,2010,3,2C,0,0,15,0,0,0,17,0,0,0,0,5,8,6,2,0,0,0,0,0,2,0.01,0.5,4,0,0.5,0,0,0,0,0,1,0,0.5,0,0.5,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,2A,0,0,30,0,0,0,17,0,0,0,0,2,3,5,0,0,0,0,0,0,1,0,15,3,0,1,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,4A,0,0,25,0,0,0,3,0.5,0,0,0,2,4,4,2,0,0,0,0,0,2,0,2,1,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,1,0.5,0,0,0,0,2,4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,4C,0,2,25,0,0,0,20,0.5,0,0,0,2,3,5,2,0,0,0,0,0,2,0,10,3,0,0.5,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,4E,0,0,25,0,0,0,20,0,0,0,0,2,5,10,0.5,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,4G,0,0,10,0,0,0,23,0,0,0,0,0,4,8,0.5,0.5,0,0,0,0,5,0,0,1,0,0.5,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,4I,0,0,30,0,0,0,3,0,0,0,0,0,2,0.5,0.5,0,0,0,0,0,3,0,1,0,0,0.1,0,0,0,3,0,0.5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,6I,0,0,20,0,0,0,20,0,0,0,0,0,3,6,1,0,0,0,0,0,4,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,6G,0,0,13,0,0,0,12,0,0,0,0,3,5,5,0,0.5,0,0,0,0,8,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,6E,0,0,13,0,0,0,21,0,0,0,0,0,4,6,1,0.5,0,0,0,0,4,0,9,0,0.1,0,0,0,0,1,0,1,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,6C,0,0,27,0,0,0,6,0,0,0,0,1,4,3,2,0,0,0,0,0,3,0.01,9,0.5,0,0,0,0,0.1,3,0,0,0,0,0,0,0,0.01,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,6A,0,0,20,0,0,0,15,0,3,0,0,3,5,2,2,0,0,0,0,0,3,0.01,0,2,0,0,0,0,0,0,0,0.5,0,0.01,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,8A,0,0,27,0,0,0,16,0,0,0,0,2,5,3,1,0,0,0,0,0,4,0,1,1,0,0.5,0,0,0.1,0,0,1,0,0,0,0,0,0,0.01,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,8C,0,3,15,0,0,0,7,0,0,0,0,3,1,4,1,0,0,0,0,0,3,0,5,2,0,0.1,0,0,0,2,0,0.5,0,0,0.1,1,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,8E,0,0,20,0,0,0,20,0,0,0,0,0,3,4,2,0,0,0,0,0,8,0,0,3,0,0.5,0,0,0.1,3,0,0.1,0,0,0,0,0.1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,8G,0,0,12,0,0,0,21,0,0,0,0,0.5,4,5,2,0,0,0,0,0,3,0,2,4,0,0.5,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,8I,0,0,20,0,0,0,14,0,0,0,0,0,12,4,0.5,0,0,0,0,0,5,0,5,5,0,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,4A.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,4C.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,4E.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,4G.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2010,3,4I.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,0A,0,0,50,0,0,0,7,0,0,0,0,0,3,0.5,0,0.01,0,0,0,0,2,0,0,1,0,0.01,0,0,0.01,0.5,0,0.1,0,0,0.01,0,0,0,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,0C,0,0.01,20,0,0,0,50,0,0,0,0,0.5,1,3,0.1,0,0,0,0,0,2,0.1,1,3,0,0.01,0,0,0,0,0,0.1,0,0,0,0,0,0.01,0,0,0,0.01,0.01,0,0.1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,0E,0,0,65,0,0,0,15,0,0,0,0,0.1,1,0.1,0.5,0,0,0,0,0,2,0.01,8,0.1,0,0.01,0,0,0,0.1,0,0.1,0,0.01,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,0G,0,0,40,0,0,0,35,0,0,0,0,0,2,2,0.5,0,0,0,0,0,3,0,6,1,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0.1,0,0,0.1,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,0I,0,0,40,0,0,0,10,0,0,0,0,0,10,0.5,1,0,0,0,0,0,5,0,3,0,0,0.01,0,0,0,1,0,0.5,0,0,0,0,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,2I,0,0,25,0,0,0,35,0,0,0,0,0,6,1,0.5,0,0,0,0,0,3,0,2,0.1,0,0,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,2G,0,0,50,0,0,0,25,0,0,0,0,0.1,5,1,0.5,0,0,0,0,0,3,0.01,0.1,0.01,0,0.01,0,0,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,2E,0,0,40,0,0,0,15,0,0,0,0,3,2,1,0.1,0,0,0,0,0,1,0,5,0.1,0,0.01,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,2C,0,0,50,0,0,0,20,0,0,0,0,5,2,2,0.5,0,0,0,0,0,3,0.01,0.1,0.5,0.01,0.01,0,0,0,0.1,0,0.1,0,0.1,0,0.5,0,0.01,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,2A,0,0,50,0,0,0,15,0,0,0,0,0.5,1,0.5,0.1,0,0,0,0,0,1,0,2,2,0,0.01,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0.01,0,NA,NA
8,2015,3,4A,0,0,35,0,0,0,10,0.1,1,0,0,0.5,3,0.5,0.5,0,0,0,0,0,0.5,0,1,0.1,0,0.01,0,0,0,0.01,0,0.1,0,0,0,0,0.1,0.01,0,0,0,2,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,4C,0,5,25,0,0,0,20,1,0,0,0,7,3,1,0.1,0,0,0,0,0,2,0.01,1,0.1,0,0.1,0,0,0,0,0,0.5,0,0,0,0.01,0,0,0,0,0,3,0.01,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,4E,0,0,35,0,0,0,35,0,0,0,0,1,5,0.5,0.5,0,0,0,0,0,0.5,0.01,0.5,0.1,0,0.1,0,0,0,0,0,0.5,0,0.1,0,0.1,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,4G,0,0,10,0,0,0,35,0,0,0,0,0,5,3,0.1,0,0,0,0,0,0.5,0,0,0.1,0,0.01,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,4I,0,0,60,0,0,0,5,0,0.01,0,0,0,2,0.1,0.1,0,0,0,0,0,0.5,0,0.01,0,0,0.5,0,0,0,1,0,0.01,0,0,0,0.01,0,0.01,0,0,0,4,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,6I,0,0,50,0,0,0,35,0,0,0,0,0,0.3,0.1,0.5,0,0,0,0,0,1,0,0.5,0.5,0,0,0,0,0,0.01,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,6G,0,0,35,0,0,0,30,0,0,0,0,0.1,0.3,1,0.5,0.1,0,0,0,0,2,0,0.5,0.5,0,0,0,0,0,0.01,0,0.1,0,0.01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,6E,0,0,35,0,0,0,30,0,0,0,0,0,0.3,3,0.1,0.1,0,0,0,0,3,0,1,0.5,0.01,0,0,0,0.01,0.5,0,0.1,0,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0.01,0,NA,NA
8,2015,3,6C,0,0,40,0,0,0,15,0,0,0,0,0.1,4,0.1,0.5,0,0,0,0,0,1,0.01,0.5,0,0,0.01,0,0,0.01,2,0.01,0.1,0,0,0,0,0,0.01,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.01,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,6A,0,0,35,0,0,0,25,0.1,2,0,0,4,3,0.5,1,0,0,0,0,0,1,0.01,0.1,0.01,0,0,0,0,0,0.5,0,0.1,0,0.1,0,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0.01,0,NA,NA
8,2015,3,8A,0,0,50,0,0,0,25,0,0.1,0,0,1,2,0.1,0.1,0,0,0,0,0,2,0,0,0.1,0,0.1,0,0,0,0.5,0,0.1,0,0,0,0,0.1,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,8C,0,5,30,0,0,0,30,0,0,0,0,4,1,0.1,0.5,0,0,0,0,0,1,0,0.5,0.5,0,0.01,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,8E,0,0,45,0,0,0,30,0,0,0,0,0,2,0.1,0.1,0,0,0,0,0,1,0.01,0,0.5,0,0,0,0,0,2,0,0.1,0,0,0.1,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,8G,0,0,30,0,0,0,35,0,0,0,0,0,2,1,0.1,0,0,0,0,0,0.5,0,0.1,1,0,0.01,0,0,0,0.01,0,0.1,0,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,8I,0,0,15,0,0,0,20,0,0,0,0,0,5,1,0.01,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,4A.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,4C.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,4E.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,4G.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,2015,3,4I.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA
8,1980,3,0A,0,0.5,40,0,0,0,5,0,0,0,0.5,0,2,1,0,5,0,0,0.5,0,2,0,0,0.5,0,0.5,0,0,0,15,0,1,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1980,3,0C,0,0,35,0,0,0,30,0,0,0,0,0,2,2,1,1,0,0,0,0,10,0.5,0,0.5,0,1,0,0,0,2,0,0.5,0,0,0,0,0,1,0,0,0,0.5,0,0,0.5,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1980,3,0E,0,0,40,5,3,0,10,0,0,0,0,0.5,1,0,1,0.5,0,0,0,0,5,0.5,0,0,0,0,0,0,0,2,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1980,3,0G,3,0,20,3,0,0,40,0,0,0,0,0,0.5,0.5,3,0.5,0,0,0,0,15,0,3,0,0,0,0,0,0,0.5,0,0.5,0,1,0,1,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1980,3,0I,0,0,40,3,0,0,10,0,5,0,0,0,4,0.5,2,2,0,0,0,0,10,0.5,2,0,0,0.5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1980,3,2I,0,0,30,7,0,0,25,0,0,0,0,0,2,0,2,2,0,0,0,0,15,0,15,0,0,0,0,0,0,0.5,0,1,0,0.5,0.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1980,3,2G,0,0,35,5,0,0,15,0,0,0,0,0,4,0.5,3,2,0,0,0,0,5,0.5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1980,3,2E,0,0,20,0,0,0,20,0,0,3,0,2,3,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0.5,0,0,1,0,0,0,0.5,0,0,0.5,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1980,3,2C,0,0,45,1,0,0,15,0,0,0,0,0,3,3,1,1,0,0,0,0,25,0,1,1,0,0.5,0,0,0,2,0,1,0,1,0,3,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
